uuid,waktu_transaksi,armada_id_var,no_body_var,card_number_var,card_type_var,balance_before_int,fare_int,balance_after_int,transcode_txt,gate_in_boo,p_latitude_flo,p_longitude_flo,status_var,free_service_boo,insert_on_dtm
16b97a68-4411-48e1-b4b5-56a0e8274d5d,2025-07-28 08:38:14,B 1621 DEE,KLG1586B,7893856284200906,Flazz,47000,20000,27000,TX000233,True,-6.159126142734233,106.77360559452731,S,False,2025-07-28 08:38:56
b4dacccf-b97d-4978-954e-7dccfb597dbf,2025-07-28 09:38:06,B 9120 JDY,LGS1151A,2070793362814996,Flazz,83000,20000,63000,TX000234,True,-6.2102370686239325,106.82200523049194,S,False,2025-07-28 09:38:15
ecc821cf-67c9-4432-a964-f98a76bdd62d,2025-07-25 08:53:39,B 2448 RAL,LGS2180,5339160791690508,Flazz,50000,20000,30000,TX000235,True,-6.174843891691309,106.78253125341965,S,False,2025-07-25 08:54:33
f9b0c0bf-e8c6-4930-a644-c57895f57d69,2025-07-08 07:52:06,B 7284 MIW,LGS7840A,5877995941165537,E-Money,12000,2000,10000,TX000236,True,-6.163352148634935,106.84970075543691,S,False,2025-07-08 07:53:05
cf83e8a3-29c0-4f24-88e4-98e19231260c,2025-07-28 02:30:51,B 1513 XZL,LGS762-A,0113494091761825,JakCard,49000,35000,14000,TX000237,True,-6.245635191136601,106.75432092903198,S,False,2025-07-28 02:32:22
d06c5c7e-3fa9-4167-a7f0-e103e3e60fff,2025-07-17 13:11:10,B 7804 SYN,NBR9064,6105206138166865,BRIZZI,78000,35000,43000,TX000238,False,-6.175510052078741,106.84058058646619,F,False,2025-07-17 13:12:21
92f75692-78f3-4b03-b6e6-f67febde8864,2025-07-06 17:47:21,B 1559 CPK,LGS8778_,9401056595023506,JakCard,86000,2000,84000,TX000239,False,-6.229687988270657,106.80785277937065,S,False,2025-07-06 17:48:28
4f508642-d8a3-48a8-b250-277ed0423dd3,2025-07-29 22:01:55,B 8325 DHH,BRT531-,5988849156267326,JakCard,26500,3500,23000,TX000240,False,-6.172490335989114,106.75529465348687,F,False,2025-07-29 22:02:21
390fa70f-d957-4ebf-818d-b0dbe69ab988,2025-07-11 22:29:43,B 3376 LOV,BRT3171,8088651155519627,JakCard,46000,2000,44000,TX000241,True,-6.193652781105382,106.82492099138241,S,False,2025-07-11 22:31:31
a732f383-5274-4d77-bcbd-73b5b466722b,2025-07-22 21:38:43,B 5619 YHD,TWS9853,6074725973792936,JakCard,41000,0,41000,TX000242,False,-6.186883722967649,106.80797744460239,S,True,2025-07-22 21:39:03
7a545aef-71e6-4329-833a-9ac8fd6ec5b5,2025-07-25 00:16:13,B 5930 PUV,TWS9648-A,5102637852707048,BRIZZI,80000,2000,78000,TX000243,True,-6.161665114202206,106.83675726463899,S,False,2025-07-25 00:18:10
131f4581-4989-45ce-a670-d0690606ffeb,2025-07-24 14:08:50,B 5238 MBU,TWS9194_,0251181382414652,BRIZZI,65000,35000,30000,TX000244,True,-6.155930984690645,106.79445046746687,S,False,2025-07-24 14:09:27
2de41ff4-f8d5-48d3-928e-20b41092e5c4,2025-07-31 07:39:15,B 2715 VID,TWS408B,8811040427574421,E-Money,70000,35000,35000,TX000245,True,-6.225844649888666,106.79317548199577,S,False,2025-07-31 07:39:53
6aac01fc-4ab7-40a0-8f26-3355f2641a14,2025-07-13 09:27:26,B 2469 XFZ,KLG3253A,2865695131849817,BRIZZI,68000,35000,33000,TX000246,True,-6.166143007319058,106.83325447329248,S,False,2025-07-13 09:28:31
fc27eabc-083c-46ca-a970-af108723e272,2025-07-08 16:47:06,B 2741 VYS,NBR9504-B,7931272954895907,BRIZZI,57000,2000,55000,TX000247,False,-6.22697298166691,106.77309167326314,S,False,2025-07-08 16:47:54
f1a91664-c8b1-44aa-a981-74fbcec7fe63,2025-07-25 16:25:58,B 1067 EYI,BRT1000_A,8107577115334340,BRIZZI,67000,35000,32000,TX000248,False,-6.247329067061899,106.7854675728574,S,False,2025-07-25 16:27:00
9e21e889-2291-4d9f-ad87-44995ebd1e60,2025-07-06 03:46:06,B 5791 BTZ,NBR5577-,8346189870182113,BRIZZI,89000,0,89000,TX000249,True,-6.183250258251488,106.8195744163465,S,True,2025-07-06 03:46:48
1211c7c3-b393-4b8d-b1eb-5b3aa6baa702,2025-07-26 12:43:13,B 7767 VIG,KLG9082,4643915836978114,JakCard,70500,3500,67000,TX000250,False,-6.170252702294807,106.838516144548,F,False,2025-07-26 12:43:45
60f86290-4304-4b95-8003-bafe2850873e,2025-07-14 13:42:47,B 3828 WAH,LGS8067,5355037262806768,Flazz,64000,20000,44000,TX000251,True,-6.223148194319901,106.84222348719058,S,False,2025-07-14 13:43:02
d0cef4a5-d112-41a4-ae87-15e1b75de26c,2025-07-18 18:11:34,B 3663 OFQ,LGS5372,4349040731416038,BRIZZI,82000,0,82000,TX000252,False,-6.193266568501658,106.76295158002108,S,True,2025-07-18 18:12:51
2fd0a959-4297-4606-abdc-92f1998e2361,2025-07-29 07:03:51,B 3514 FZX,KLG2676A,0762565985931151,E-Money,66000,35000,31000,TX000253,False,-6.243629367689559,106.76768407993835,S,False,2025-07-29 07:05:27
d4b33ad9-84e4-4c03-be80-d4270e7f1000,2025-07-25 07:32:30,B 8673 GCS,BRT7850,6997508333985896,E-Money,96000,35000,61000,TX000254,False,-6.1984777557196145,106.83421435916847,S,False,2025-07-25 07:33:45
1428a853-734a-494c-91c8-992376614d91,2025-07-31 18:13:47,B 4424 JRX,PTK5935,7487503515839823,Flazz,98500,3500,95000,TX000255,False,-6.233144332371475,106.77921761389254,S,False,2025-07-31 18:14:37
9c0a64e0-02cb-44c8-9e95-2b8f57d89874,2025-07-25 22:32:54,B 4480 XJG,BRT7666_,7622660453455551,E-Money,89000,0,89000,TX000256,False,-6.179527362522236,106.79804136926465,S,True,2025-07-25 22:34:26
979daa99-20ae-4ec5-b99b-effa8d458234,2025-07-26 14:49:09,B 1613 WBA,BRT9213-,8041842793080004,Flazz,52000,20000,32000,TX000257,True,-6.2220154517346735,106.81200008413626,S,False,2025-07-26 14:49:48
4a5c597b-7737-49df-8c5a-5ee72518d5ea,2025-07-16 01:06:10,B 8534 JPE,KLG7272B,2289827093675280,BRIZZI,31000,0,31000,TX000258,False,-6.226413377979119,106.75875340458336,S,True,2025-07-16 01:07:27
c03d029d-1c4f-41ca-b584-ae3492a799a2,2025-07-12 13:00:04,B 5120 WLC,BRT9015,3184763191008388,BRIZZI,50500,3500,47000,TX000259,False,-6.172309310792013,106.83275174743079,S,False,2025-07-12 13:00:14
61b299e4-3893-4a9c-a705-1ff37d7a1140,2025-07-09 01:12:52,B 7451 YBR,NBR2496-B,5902116546690665,Flazz,84000,2000,82000,TX000260,False,-6.178104095187427,106.76637892064568,S,False,2025-07-09 01:13:00
226c6c97-7339-41d9-ba59-e0cce5023356,2025-07-30 23:57:47,B 6355 VOX,LGS7374,9122226417395498,JakCard,95000,20000,75000,TX000261,False,-6.225822363846189,106.78754495484638,S,False,2025-07-30 23:58:50
e5456f21-c34f-4f8c-a250-f1c5d1a5d8af,2025-07-31 22:51:39,B 5000 BSN,KLG685_A,5709161190863439,Flazz,54000,35000,19000,TX000262,False,-6.180412289296669,106.76445868399834,S,False,2025-07-31 22:52:42
54c6d59e-e8a6-49dc-bcae-ea2ec659cd9c,2025-07-21 10:22:48,B 5386 TPK,LGS4320B,0798848007737871,JakCard,37000,0,37000,TX000263,True,-6.162819935466313,106.83118298962523,S,True,2025-07-21 10:24:01
542c7f02-71ee-41f7-9f14-86feaae93e96,2025-07-03 21:01:02,B 7684 YJA,BRT53_A,0035191438212590,BRIZZI,25000,0,25000,TX000264,True,-6.156052588031964,106.8216451684033,S,True,2025-07-03 21:02:37
c7de8d5b-0aa6-4552-9d65-584402d34014,2025-07-11 18:48:53,B 4567 PWQ,PTK75_A,6190461594862969,Flazz,45000,35000,10000,TX000265,False,-6.211341250301091,106.84023900800103,S,False,2025-07-11 18:49:59
a48b5892-573d-40b0-a092-b8a696535292,2025-07-16 06:22:54,B 7150 DMV,TWS5487,2272674980365013,E-Money,54000,35000,19000,TX000266,True,-6.169790305835985,106.84092314415906,S,False,2025-07-16 06:23:07
03a69548-f425-4611-9e30-7c9b2a98bf8e,2025-07-04 02:48:14,B 1214 FXX,TWS1152-,9597804478410519,E-Money,69000,35000,34000,TX000267,False,-6.163252370154983,106.77522529394916,S,False,2025-07-04 02:50:13
b953336c-789e-425a-9e7c-2ce54d51fa6c,2025-07-29 23:10:38,B 2514 MSI,PTK2702-,3652044692503841,BRIZZI,79000,0,79000,TX000268,True,-6.223403142517491,106.79851333400534,S,True,2025-07-29 23:11:14
6878ffd0-9ae0-4f9f-8b49-aa9570e06d7d,2025-07-30 03:30:49,B 2885 JPZ,TWS887,7321110519339441,BRIZZI,29000,20000,9000,TX000269,True,-6.1800269775994545,106.81687409881987,S,False,2025-07-30 03:31:22
bef2da2d-6198-43f4-a498-5d75ab838b74,2025-07-21 05:23:12,B 1620 JHM,KLG5808_,2538073159120376,E-Money,27000,2000,25000,TX000270,False,-6.210966647567146,106.8455380341539,S,False,2025-07-21 05:25:11
b720a33b-23f8-4ec2-835e-ebd94522f74b,2025-07-25 20:59:06,B 1906 MYF,TWS8340-,2724227654959939,JakCard,86000,2000,84000,TX000271,True,-6.235616785332348,106.76158199361412,S,False,2025-07-25 21:00:30
20bb1ab1-f06a-4b25-8634-a0488a1674ae,2025-07-25 17:19:55,B 3709 TEZ,KLG6410-B,6240137964306421,E-Money,77000,0,77000,TX000272,False,-6.245234603184419,106.81788576621524,S,True,2025-07-25 17:21:46
c8b6dfe8-b126-4eaa-8b82-a1f0efe40532,2025-07-27 00:29:24,B 7049 DEQ,TWS9535-,1833207766912857,BRIZZI,9500,3500,6000,TX000273,False,-6.183554509281556,106.83033398039309,S,False,2025-07-27 00:30:43
4526c5b2-befd-4e2e-97ab-d98dda2a4587,2025-07-27 10:37:03,B 3640 TOA,NBR6670,0967852910074646,BRIZZI,75000,20000,55000,TX000274,True,-6.191320513383276,106.77496679830722,F,False,2025-07-27 10:38:34
b1256f59-c5dd-41ef-ac6b-68ca07d52cf1,2025-07-06 03:39:46,B 7512 THM,LGS5535_A,6693934363101024,BRIZZI,37000,35000,2000,TX000275,True,-6.151993505314303,106.7737503655514,S,False,2025-07-06 03:39:47
16ea614e-10c6-4c1f-8b82-e53645281faf,2025-07-09 05:39:20,B 7990 ZXZ,TWS6955_B,8809656872392020,JakCard,63500,3500,60000,TX000276,False,-6.157434243995836,106.79032180820005,S,False,2025-07-09 05:40:33
11d07cc4-8ad1-4529-af59-e97c34dd5b75,2025-07-13 03:34:54,B 2794 QDB,KLG1962_,3990078816631518,Flazz,61000,2000,59000,TX000277,True,-6.249258305108891,106.82553183886894,S,False,2025-07-13 03:36:02
f838439b-6fd1-4013-b668-77288e759e00,2025-07-13 11:21:40,B 1131 NJV,PTK4239_A,5943963648996600,JakCard,64000,2000,62000,TX000278,False,-6.225274836351409,106.76900227454652,S,False,2025-07-13 11:22:28
afea7296-78d0-4959-93c0-83602b2c7d12,2025-07-19 22:29:53,B 1919 DHS,KLG7476B,1374333504004505,BRIZZI,26000,0,26000,TX000279,False,-6.150833101086412,106.82215213360817,S,True,2025-07-19 22:31:51
57fb05a4-8439-4f94-8732-608a9ffe8d52,2025-07-25 22:45:00,B 1090 BLA,LGS1255A,2341114375154589,Flazz,63000,2000,61000,TX000280,True,-6.190840325497618,106.81146531072659,S,False,2025-07-25 22:46:38
959c3fd7-c7c7-4373-8fed-9c1316eff321,2025-07-16 05:55:07,B 6914 NJO,PTK1622,2384919006041603,BRIZZI,48500,3500,45000,TX000281,True,-6.198709270488762,106.84151704019118,S,False,2025-07-16 05:56:54
0bb3e7ee-325f-4b28-bed4-8b3a962772c1,2025-07-18 20:46:34,B 1508 OAG,PTK7361,5820447536004014,E-Money,82000,20000,62000,TX000282,True,-6.1561095122763225,106.84363083522669,S,False,2025-07-18 20:47:50
9673c485-c361-4556-81bf-8d612ab20667,2025-07-16 21:13:04,B 8145 TOF,PTK4634B,3285176992078129,E-Money,22000,20000,2000,TX000283,False,-6.2273383496321,106.77264374408287,S,False,2025-07-16 21:13:21
f501bd5b-df3c-4d8c-8a94-8869c038a28d,2025-07-09 21:17:55,B 2795 LXT,KLG4264A,8143838656102216,E-Money,73000,2000,71000,TX000284,False,-6.157719037563137,106.79309758537715,S,False,2025-07-09 21:18:25
34157ddf-cdff-4e27-b78c-6c60aef7d9db,2025-07-30 16:36:38,B 4715 WTE,PTK8423_B,3482197461887053,JakCard,76500,3500,73000,TX000285,False,-6.173466293086311,106.76387727529963,S,False,2025-07-30 16:37:56
790ff7c6-6970-4bba-9805-7bdec92910d7,2025-07-19 09:39:34,B 2907 XLF,PTK3485B,7151938027202086,JakCard,68000,35000,33000,TX000286,False,-6.202704783633641,106.82777144649174,S,False,2025-07-19 09:39:58
35aea25b-54cf-4f0a-8839-c38c8736d140,2025-07-30 18:44:39,B 2308 FUW,KLG3355B,1898968309287130,E-Money,30000,20000,10000,TX000287,True,-6.1955803773585245,106.83665207051824,S,False,2025-07-30 18:45:18
1bc26a77-bc41-4047-bfb9-eb2f248c686c,2025-07-26 17:51:48,B 7819 XJM,LGS7526A,3741491227651431,BRIZZI,44000,20000,24000,TX000288,False,-6.190147694975249,106.77089159658772,S,False,2025-07-26 17:53:46
6343834e-04c8-4ebc-83c1-75ea37ab9895,2025-07-19 16:21:58,B 8571 CUU,NBR512_B,8928327807557479,JakCard,81000,20000,61000,TX000289,False,-6.224565002222211,106.7582063932482,S,False,2025-07-19 16:22:11
995c757b-82c3-4332-9dea-49301fd5cf60,2025-07-04 11:06:05,B 3656 DUJ,KLG1245,2954075611359170,Flazz,86000,35000,51000,TX000290,False,-6.21767520224251,106.82774412845795,S,False,2025-07-04 11:07:21
c5cb06b4-e199-4aa1-9719-6f6143d098a4,2025-07-11 16:56:06,B 1149 DQD,PTK4562-B,0800990831471657,JakCard,95500,3500,92000,TX000291,False,-6.225699533369709,106.76050490318256,S,False,2025-07-11 16:58:01
b7af37ac-9e83-4f2f-809f-b1b2a59ee0f4,2025-07-28 23:48:02,B 7002 VSG,TWS3830A,4130560058858274,BRIZZI,45500,3500,42000,TX000292,False,-6.205032503797431,106.75729341224752,S,False,2025-07-28 23:48:26
b3269ed4-1907-4e0e-8d18-aa3453626a26,2025-07-03 07:54:52,B 2657 ZXV,PTK3817,5856943557380807,Flazz,54000,2000,52000,TX000293,True,-6.245465048341351,106.82550529178378,S,False,2025-07-03 07:56:36
aa7e85fc-bd33-4366-badc-0dc71fbeb189,2025-07-13 09:14:07,B 9356 LOU,LGS6666-B,6421932364084849,BRIZZI,46000,2000,44000,TX000294,True,-6.162638158372155,106.80301224247428,S,False,2025-07-13 09:15:16
bd7e99b7-2769-447c-bad1-3fc1129d29b1,2025-07-17 08:39:03,B 5726 CHR,KLG9168B,2370805169436869,BRIZZI,50000,20000,30000,TX000295,True,-6.235385363178327,106.84978040157718,S,False,2025-07-17 08:40:11
9ec20ce0-b505-4d9f-b758-3b6b87840793,2025-07-26 07:53:31,B 7708 PID,TWS2993-A,0217592050225099,Flazz,5500,3500,2000,TX000296,False,-6.236491911114838,106.84305524642271,S,False,2025-07-26 07:54:44
bf73cd08-a476-4ecf-840d-797c5d8ab854,2025-07-26 19:06:01,B 7943 BLJ,LGS7928_,6209686999411303,BRIZZI,88000,20000,68000,TX000297,False,-6.236498694406316,106.78776700939181,S,False,2025-07-26 19:07:08
a97983ee-3c66-4b76-97a1-662ef69db794,2025-07-21 18:43:52,B 6420 RVW,TWS7585_A,1752093568996853,E-Money,29000,20000,9000,TX000298,False,-6.236680949076685,106.8042468646271,S,False,2025-07-21 18:44:13
95c26d02-ee07-487c-82b4-00d1b1da533c,2025-07-30 16:21:22,B 4263 WQZ,BRT2393_,2303023536536288,E-Money,9000,2000,7000,TX000299,True,-6.240944945147766,106.83974273457893,S,False,2025-07-30 16:21:47
fbafe8a6-4ca8-4fea-b27c-f8e99745de41,2025-07-13 23:34:42,B 1800 LQM,NBR7416A,2131330517736942,Flazz,65000,35000,30000,TX000300,True,-6.1894085594735175,106.79909477996031,S,False,2025-07-13 23:35:13
7f70b2f1-7a5a-4a46-ad68-0612ea40a82f,2025-07-06 06:25:02,B 8039 QTH,LGS244-,6173198930331820,JakCard,95000,35000,60000,TX000301,False,-6.224773225103969,106.79626158121276,S,False,2025-07-06 06:25:08
b88736fc-d028-4398-b999-bac0dd30fffc,2025-07-20 22:13:34,B 7383 ZFY,LGS5577A,0571253496365241,BRIZZI,33000,20000,13000,TX000302,False,-6.21316531645799,106.75282719454755,S,False,2025-07-20 22:13:48
578f8669-81ba-45af-9203-f0981e77b928,2025-07-25 18:58:22,B 8883 DYE,PTK807-,1593397545070324,BRIZZI,65000,0,65000,TX000303,False,-6.201138968861504,106.80943040853752,S,True,2025-07-25 19:00:13
f1c83a1d-1dd7-43a0-9d19-481dde313d72,2025-07-12 07:14:17,B 9905 HBE,BRT6812B,2015205393327606,E-Money,47500,3500,44000,TX000304,True,-6.240586825650517,106.75714970072882,S,False,2025-07-12 07:14:42
90f937b1-22db-494a-80e6-2958beaa2d76,2025-07-10 06:03:51,B 5087 GUQ,BRT3328,8668862804915929,E-Money,84500,3500,81000,TX000305,True,-6.245243262664602,106.78721666425976,S,False,2025-07-10 06:05:41
d96c4fef-5e87-4eb7-aa34-d74c4654c415,2025-07-21 04:28:32,B 2956 FOX,TWS6274,7477087976292777,JakCard,81000,2000,79000,TX000306,True,-6.22724716962562,106.80625200280937,F,False,2025-07-21 04:30:02
d7fe1cf9-5b72-4e84-91c8-cee92b353b56,2025-07-19 02:49:50,B 2955 RXZ,LGS2156-,5919522748982154,BRIZZI,59000,35000,24000,TX000307,False,-6.232775445737486,106.79713853267313,S,False,2025-07-19 02:50:00
58eccb30-65e7-4e01-ace7-56a98e9099d0,2025-07-15 06:50:55,B 1127 VTC,KLG7869-B,6156749153621390,Flazz,22000,20000,2000,TX000308,True,-6.222750287054548,106.81837545892543,F,False,2025-07-15 06:52:21
a31f88af-0b57-44db-8f19-f1776990a792,2025-07-12 00:24:14,B 1849 HYJ,NBR6623,5503597531238461,BRIZZI,71000,35000,36000,TX000309,True,-6.20231780810513,106.79148402503786,S,False,2025-07-12 00:25:32
c360528f-4943-4312-a175-22b45c884bb0,2025-07-31 21:25:58,B 7500 IOO,NBR4281A,5585132236111214,BRIZZI,15000,2000,13000,TX000310,False,-6.192258897132749,106.79985882870734,S,False,2025-07-31 21:27:36
d47873d4-67f1-4367-be09-970d51ca1c71,2025-07-22 13:49:22,B 1400 DEN,NBR4572,6843128134264806,E-Money,93000,2000,91000,TX000311,True,-6.248178282509012,106.8438547609047,S,False,2025-07-22 13:51:01
360e2542-0631-4935-9736-70c95a953bfb,2025-07-09 01:13:23,B 3954 QJE,PTK6917,0243212535723311,JakCard,17500,3500,14000,TX000312,False,-6.1735760074817945,106.83516960445064,S,False,2025-07-09 01:15:11
0810d936-bf24-4466-bf72-07e1c4667c29,2025-07-02 00:55:37,B 2001 FVL,KLG8895_B,1996972844246702,JakCard,92000,20000,72000,TX000313,False,-6.210020648409942,106.83829894340207,S,False,2025-07-02 00:55:58
89d6e4a6-76ff-42ac-ac6d-e9f6d046ef93,2025-07-28 17:11:57,B 1100 TDZ,KLG2646,5131943055418844,JakCard,75000,20000,55000,TX000314,False,-6.205686011428918,106.76478386264571,S,False,2025-07-28 17:12:03
5f677956-81c3-4bb2-8a20-fe746c1f1e4a,2025-07-27 16:21:58,B 7440 EEO,NBR7665A,6032328379406113,E-Money,14000,2000,12000,TX000315,False,-6.1895679873448435,106.7612471190861,S,False,2025-07-27 16:23:33
7d2959af-42a8-4995-8db0-2fc0a2583881,2025-07-05 03:43:46,B 7537 VGO,PTK541A,3487478927582073,Flazz,86000,35000,51000,TX000316,False,-6.190959780347083,106.83230435051905,S,False,2025-07-05 03:44:26
c65af857-c4b2-46cc-b298-171b2fd06f8f,2025-07-05 02:46:01,B 3199 AEB,LGS743-,4753514953082355,JakCard,53000,35000,18000,TX000317,False,-6.198778933678662,106.80890916830047,S,False,2025-07-05 02:47:59
bfab335c-8e24-4bdb-961c-8f035f65e69d,2025-07-17 13:48:58,B 9673 YNT,NBR9015-,2127784378899922,BRIZZI,61000,35000,26000,TX000318,True,-6.218252578557396,106.79536615768191,S,False,2025-07-17 13:50:11
8aac77f6-1a6a-43c3-ae8b-1acbe5fa1003,2025-07-26 03:10:59,B 4787 YYJ,BRT7403-,5063484709775032,E-Money,44000,35000,9000,TX000319,True,-6.1662106400952235,106.77546506388019,S,False,2025-07-26 03:12:57
cd186366-6d83-4a8b-9e7a-bdc317505e1c,2025-07-21 07:51:05,B 6284 AMK,KLG7711-B,8420187181478014,E-Money,14000,0,14000,TX000320,False,-6.247729464670806,106.80101209890401,S,True,2025-07-21 07:51:56
fb6a39a0-ffd3-4674-a76f-453e6ccfa9ed,2025-07-21 22:47:20,B 9120 EEP,NBR9157,1461450700203572,BRIZZI,89000,35000,54000,TX000321,False,-6.169245411486256,106.82943196093552,S,False,2025-07-21 22:48:53
53b4b0c3-56bd-46a3-a378-0510ea3a1088,2025-07-08 04:43:15,B 2775 AXD,PTK4578_B,2634387103759078,BRIZZI,30000,0,30000,TX000322,False,-6.173397432129975,106.75764652271026,S,True,2025-07-08 04:44:44
9dd16b80-9fac-4321-8959-1cc4121ec02f,2025-07-13 12:15:39,B 5359 YSS,BRT9511A,3703811699410010,JakCard,86500,3500,83000,TX000323,False,-6.207191316096219,106.79342679174538,S,False,2025-07-13 12:17:29
2f562d16-61ef-4c3b-b2e9-db3cb2385f33,2025-07-23 22:05:43,B 6780 YNH,BRT6172_B,5908410443465295,E-Money,34000,20000,14000,TX000324,False,-6.2383961301617585,106.81705868973283,S,False,2025-07-23 22:07:24
e9743cf2-bf5f-44bd-aa11-dfb0eeacc1a9,2025-07-10 19:45:06,B 9518 RSP,KLG9934-B,3712397671471745,BRIZZI,62000,20000,42000,TX000325,True,-6.191662362816035,106.796376181834,S,False,2025-07-10 19:45:19
979e2785-affc-48a0-9790-df51e9e82ccf,2025-07-10 09:29:50,B 6847 MIU,NBR1570-,1926257330783142,E-Money,33500,3500,30000,TX000326,True,-6.207285073057994,106.79603737001109,S,False,2025-07-10 09:30:25
6d43f3cb-fc58-4678-b804-3db5f76cb836,2025-07-22 04:19:07,B 2231 AZP,TWS836A,6181229063483027,JakCard,73500,3500,70000,TX000327,True,-6.183568243421615,106.7968543064868,S,False,2025-07-22 04:20:51
28b642e7-a78f-42c2-b433-0effe481965c,2025-07-29 18:25:02,B 7871 BBY,NBR9584-B,5043159741737776,JakCard,76000,20000,56000,TX000328,False,-6.181244428826047,106.81082546309162,S,False,2025-07-29 18:26:17
5c20a80f-3bce-426e-8119-ae14540d8718,2025-07-25 00:58:44,B 5215 HXF,PTK2891,9110566085193541,E-Money,51000,2000,49000,TX000329,False,-6.232422664770688,106.82009103862246,S,False,2025-07-25 00:59:25
2dd82221-5649-45d7-a0ec-2525bd8bfc02,2025-07-17 05:59:07,B 4209 QUF,KLG3654_,0107750325832179,JakCard,89000,0,89000,TX000330,True,-6.171834466240781,106.76119308986836,S,True,2025-07-17 05:59:56
60b2c682-6014-4488-971d-18d0bfca029a,2025-07-09 21:36:41,B 8245 NES,TWS323_B,9677685882294207,Flazz,57500,3500,54000,TX000331,False,-6.170113073785866,106.77362368857854,S,False,2025-07-09 21:37:04
2556fb46-8562-4001-a0aa-8e126e4394b7,2025-07-06 17:48:33,B 2930 CFS,LGS8438_,1470580194437209,E-Money,72500,3500,69000,TX000332,True,-6.236331556364104,106.78500569167574,S,False,2025-07-06 17:48:49
5a052c2d-3eea-498a-ae0e-5cd1ce3ce953,2025-07-29 19:18:25,B 8456 SZP,KLG9457_,9025034412209667,JakCard,36000,2000,34000,TX000333,True,-6.243817346983222,106.82882147927522,S,False,2025-07-29 19:20:17
86341f5c-6925-4c70-975a-9ec59718d53c,2025-07-19 06:43:02,B 2746 ZQB,LGS3857B,6540938196397479,Flazz,94000,2000,92000,TX000334,False,-6.166612509511287,106.76825769261106,S,False,2025-07-19 06:44:13
32830639-10ef-4639-aae4-cdf321cff891,2025-07-24 04:43:26,B 4885 DLM,PTK9457A,4260978728149811,Flazz,17000,0,17000,TX000335,True,-6.225321163802659,106.84988960542063,S,True,2025-07-24 04:44:00
afdbf190-913d-46bb-b5c4-58090b7163ad,2025-07-12 09:06:53,B 3220 JEJ,TWS6331,4016646587370025,JakCard,10000,0,10000,TX000336,False,-6.212617738518706,106.83041850399074,S,True,2025-07-12 09:07:25
24a6940e-e93b-4bd2-a1a3-08a0d7aa9b7f,2025-07-17 11:53:12,B 5312 NHY,NBR9431-,1665117937601099,Flazz,46000,20000,26000,TX000337,False,-6.1506977405532295,106.78685651124954,S,False,2025-07-17 11:53:19
7d0620fa-77f1-481e-a611-b9c2c881b7bf,2025-07-03 03:00:55,B 1906 XEO,KLG9116A,3969265729300526,JakCard,82000,35000,47000,TX000338,False,-6.231531564822527,106.77956898209541,S,False,2025-07-03 03:02:25
ca91cbfa-457f-4cda-8397-c7c6c7e6d02f,2025-07-22 12:25:51,B 8554 RAF,BRT8045B,8030020912044371,BRIZZI,83000,20000,63000,TX000339,False,-6.242763073726815,106.75709245294546,S,False,2025-07-22 12:27:03
66aca109-184a-4012-bcb7-866a98cfccaa,2025-07-24 21:25:17,B 7940 HGX,KLG7282,7383261749155669,Flazz,76500,3500,73000,TX000340,True,-6.1598693089312935,106.8107223645644,S,False,2025-07-24 21:25:32
dea146da-3013-4725-9c54-ec1fc98cb9cb,2025-07-10 03:48:16,B 1202 SER,KLG1044A,3237248518116382,E-Money,51000,35000,16000,TX000341,True,-6.152155509207972,106.77228661207306,S,False,2025-07-10 03:48:48
ba4909f3-27e7-4c81-a08a-c49e897753de,2025-07-06 16:03:10,B 7887 WSU,NBR375B,1417869414996580,JakCard,27000,20000,7000,TX000342,False,-6.164652943701454,106.7814421270599,S,False,2025-07-06 16:04:37
992498dd-2e0f-4d27-a35c-75812777e06a,2025-07-21 22:50:55,B 3541 AVQ,KLG2228A,2324785986537424,JakCard,34000,20000,14000,TX000343,False,-6.204030463704746,106.82173671187125,S,False,2025-07-21 22:51:44
71eaa6aa-434e-4965-adac-d0263df657b2,2025-07-22 06:51:30,B 5361 GUP,LGS2790-,5816492948931166,BRIZZI,45000,35000,10000,TX000344,True,-6.206598050522596,106.83017638195552,S,False,2025-07-22 06:51:31
4aa11ffe-a179-42ff-8722-9ce76d4c7245,2025-07-21 18:07:42,B 1102 UNT,PTK2859-,0629466955140180,BRIZZI,36000,35000,1000,TX000345,False,-6.225030024284297,106.75780485396781,S,False,2025-07-21 18:08:07
64d2292e-5efe-4524-b3b1-dc395b46438f,2025-07-11 04:34:46,B 9185 OBR,NBR8147_,7704141062284696,Flazz,77000,20000,57000,TX000346,True,-6.195590102167955,106.84210302266429,S,False,2025-07-11 04:35:27
09b0e128-524b-4077-aa48-6450d34209c8,2025-07-05 16:38:47,B 2782 MWW,LGS4342,1879738954844733,Flazz,92000,20000,72000,TX000347,False,-6.166350153771325,106.77720035219136,S,False,2025-07-05 16:40:26
f3caa309-80ad-472b-bf36-a33bd7a9032f,2025-07-29 17:12:54,B 8390 QLQ,KLG8225_B,7810000794000581,E-Money,33000,0,33000,TX000348,True,-6.165512108415433,106.84949393086575,S,True,2025-07-29 17:14:30
b6596bf8-bc43-45f4-ac9d-304d18023c73,2025-07-11 10:39:26,B 7351 RAW,BRT7453B,5312200983492288,Flazz,36000,2000,34000,TX000349,True,-6.2179526988970375,106.78119889274005,S,False,2025-07-11 10:39:27
